A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,0,47,Tennessee,470055,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470057,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470058,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470059,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470060,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470061,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470062,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470063,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470064,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470065,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470066,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470067,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470068,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470069,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470070,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470071,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470072,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470073,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470074,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470075,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470076,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470077,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470078,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470079,2018
2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,3,0,47,Tennessee,470080,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470081,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470082,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,0,47,Tennessee,470083,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,3,1,0,47,Tennessee,470084,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470085,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470086,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470087,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470088,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470089,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470090,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470091,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470092,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,0,47,Tennessee,470093,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470094,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470095,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470097,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470098,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470099,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470100,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470101,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470102,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470103,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470104,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470105,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470106,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470107,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470108,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470109,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470110,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470111,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470112,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470113,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470114,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470115,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470116,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470117,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470118,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470119,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470120,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470121,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470122,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,47,Tennessee,470123,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470124,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470125,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470126,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470127,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470128,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470129,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470130,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470131,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470132,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470133,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470134,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470135,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470136,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470137,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470138,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470139,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470140,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470141,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470142,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470143,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470144,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470145,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,47,Tennessee,470146,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470147,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470148,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470149,2018
2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470150,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,47,Tennessee,470151,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,0,47,Tennessee,470152,2018
1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,0,47,Tennessee,470153,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470154,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470155,2018
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470156,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,0,47,Tennessee,470157,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470158,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,2,0,47,Tennessee,470159,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470160,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470161,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470162,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470163,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470164,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470165,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470166,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470167,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470168,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470169,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470170,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470171,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470172,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,47,Tennessee,470173,2018
2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470174,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470175,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,3,0,47,Tennessee,470176,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,0,47,Tennessee,470177,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470178,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470179,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470180,2018
2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470181,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470182,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470183,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470184,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470185,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470186,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470187,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470188,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470189,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470190,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470191,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470192,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,47,Tennessee,470193,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470194,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470195,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470196,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470197,2018
3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,47,Tennessee,470198,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470199,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,47,Tennessee,470200,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470201,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470202,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470203,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470204,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470205,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470206,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470207,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470208,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470209,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470210,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,2,0,47,Tennessee,470211,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470212,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470213,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470214,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,0,47,Tennessee,470215,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470216,2018
2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470217,2018
2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,47,Tennessee,470218,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470219,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470220,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470221,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470222,2018
2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470223,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470224,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470225,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470226,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470227,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470228,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470229,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470230,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470231,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470232,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470233,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470234,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470235,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470236,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470237,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470238,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470239,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470240,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470241,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470242,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470243,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470244,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470245,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470246,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,47,Tennessee,470247,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,47,Tennessee,470248,2018
1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,0,47,Tennessee,470249,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470250,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470251,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,0,47,Tennessee,470252,2018
3,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470253,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470255,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470256,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470257,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470258,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470259,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470260,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470261,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470262,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470263,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470264,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470265,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,4,1,0,47,Tennessee,470266,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470267,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470268,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470269,2018
2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,0,47,Tennessee,470270,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470271,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470272,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470273,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470274,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,47,Tennessee,470275,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470276,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470277,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470278,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470279,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470280,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470281,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470282,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470283,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,47,Tennessee,470284,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470285,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,47,Tennessee,470286,2018
2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470287,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470288,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470289,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470290,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470291,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470292,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470293,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470294,2018
2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,0,47,Tennessee,470295,2018
2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470296,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,47,Tennessee,470297,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470298,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470299,2018
2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470300,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470301,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470302,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470303,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470304,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470305,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470306,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470307,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470308,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470309,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470310,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470311,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,47,Tennessee,470312,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470313,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470314,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470315,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470316,2018
2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470317,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470318,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470319,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470320,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470321,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470322,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470323,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470324,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470325,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470326,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,47,Tennessee,470327,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470328,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470329,2018
2,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,0,47,Tennessee,470330,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470331,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470332,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470333,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470334,2018
