A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_RELRD,A_RU,FATALS,SCH_BUS,STATE,ST_CASE,YEAR
2,2,2,2,2,2,2,4,1,1,0,54,540109,2015
2,2,2,2,1,1,2,1,1,1,0,54,540110,2015
2,2,2,2,2,2,1,1,2,1,0,54,540111,2015
2,2,2,2,1,1,1,1,2,2,0,54,540112,2015
2,2,2,2,2,2,2,1,1,1,0,54,540113,2015
2,2,2,2,1,1,2,4,1,1,0,54,540114,2015
2,2,2,2,2,2,2,3,1,1,0,54,540115,2015
2,2,2,2,2,2,1,3,2,1,0,54,540116,2015
2,2,2,2,2,2,2,4,1,1,0,54,540117,2015
2,2,2,2,2,2,2,4,1,1,0,54,540118,2015
2,2,2,2,1,1,2,4,1,1,0,54,540119,2015
2,2,2,2,2,2,2,4,1,1,0,54,540120,2015
2,2,2,2,2,2,2,1,1,1,0,54,540121,2015
2,2,2,2,2,2,2,4,1,1,0,54,540122,2015
2,2,2,2,2,2,2,4,1,1,0,54,540123,2015
2,2,2,2,2,2,2,4,2,1,0,54,540124,2015
2,2,2,2,2,2,1,4,1,1,0,54,540125,2015
2,2,2,2,2,2,2,1,1,1,0,54,540126,2015
2,2,2,2,2,2,1,1,2,1,0,54,540127,2015
2,2,2,2,1,1,1,1,2,1,0,54,540128,2015
2,2,2,2,2,2,2,1,2,1,0,54,540129,2015
2,2,2,2,2,2,2,1,2,1,0,54,540130,2015
2,2,2,2,2,2,1,1,2,1,0,54,540131,2015
2,2,2,2,2,2,2,1,2,2,0,54,540132,2015
2,2,2,2,2,2,2,4,1,1,0,54,540133,2015
2,2,2,2,2,2,1,1,2,2,0,54,540135,2015
1,1,1,1,1,2,1,1,1,1,0,54,540136,2015
2,2,2,2,1,1,1,1,1,1,0,54,540137,2015
2,2,2,2,2,2,1,1,2,1,0,54,540138,2015
2,2,2,2,2,2,2,4,1,1,0,54,540140,2015
2,2,2,2,2,2,2,4,1,1,0,54,540141,2015
2,2,2,2,2,2,2,2,2,1,0,54,540142,2015
2,2,2,2,2,2,2,4,1,1,0,54,540143,2015
1,1,1,1,1,2,2,4,1,2,0,54,540144,2015
2,2,2,2,2,2,2,4,1,1,0,54,540145,2015
2,2,2,2,2,2,2,4,1,1,0,54,540146,2015
2,2,2,2,2,2,2,4,1,1,0,54,540147,2015
2,2,2,2,1,1,1,1,1,1,0,54,540148,2015
2,2,2,2,2,2,2,1,1,1,0,54,540149,2015
2,2,2,2,2,2,2,1,2,1,0,54,540150,2015
2,2,2,2,2,2,2,4,1,1,0,54,540151,2015
2,2,2,2,1,1,2,4,1,1,0,54,540152,2015
2,2,2,2,2,2,2,4,1,1,0,54,540153,2015
2,2,2,2,2,2,2,4,2,1,0,54,540154,2015
2,2,2,2,1,1,2,4,1,1,0,54,540155,2015
2,2,2,2,2,2,2,1,2,1,0,54,540156,2015
2,2,2,2,2,2,2,1,1,1,0,54,540157,2015
2,1,2,1,1,1,2,1,1,1,0,54,540158,2015
2,2,2,2,2,2,2,1,1,2,0,54,540159,2015
2,2,2,2,2,2,1,1,1,1,0,54,540160,2015
2,2,2,2,2,2,2,4,1,1,0,54,540161,2015
2,2,2,2,2,2,1,1,1,1,0,54,540162,2015
2,2,2,2,2,2,1,1,1,2,0,54,540163,2015
2,2,2,2,2,2,2,1,1,1,0,54,540164,2015
2,2,2,2,2,2,2,4,1,1,0,54,540165,2015
2,2,2,2,2,2,1,1,1,1,0,54,540166,2015
2,2,2,2,2,2,2,1,1,1,0,54,540167,2015
2,2,2,2,2,2,2,1,1,1,0,54,540168,2015
1,1,1,1,1,2,2,1,2,1,0,54,540169,2015
2,2,2,2,2,2,1,1,1,1,0,54,540170,2015
1,1,1,1,1,2,2,4,1,1,0,54,540171,2015
2,2,2,2,2,2,2,4,1,1,0,54,540172,2015
2,2,2,2,2,2,2,4,1,1,0,54,540173,2015
2,2,2,2,2,2,2,4,2,1,0,54,540174,2015
2,2,2,2,2,2,2,4,1,1,0,54,540175,2015
2,2,2,2,2,2,2,1,1,1,0,54,540176,2015
2,2,2,2,2,2,2,1,2,1,0,54,540177,2015
2,2,2,2,2,2,2,1,2,1,0,54,540178,2015
1,1,1,1,1,2,2,4,1,1,0,54,540179,2015
2,2,2,2,2,2,2,1,1,1,0,54,540181,2015
2,2,2,2,2,2,2,1,1,1,0,54,540182,2015
2,2,2,2,1,1,2,1,1,1,0,54,540183,2015
2,1,2,1,1,1,2,1,1,1,0,54,540184,2015
2,2,2,2,2,2,2,1,2,1,0,54,540185,2015
2,2,2,2,2,2,1,1,1,1,0,54,540186,2015
2,2,2,2,2,2,2,4,1,2,0,54,540187,2015
2,2,2,2,2,2,2,1,2,1,0,54,540188,2015
2,2,2,2,2,2,2,4,1,1,0,54,540189,2015
2,2,2,2,2,2,2,3,1,1,0,54,540190,2015
2,2,2,2,2,2,2,3,2,1,0,54,540191,2015
2,2,2,2,2,2,2,4,1,1,0,54,540192,2015
2,1,2,1,1,2,2,4,1,2,0,54,540193,2015
2,2,2,2,2,2,1,4,1,1,0,54,540194,2015
2,2,2,2,2,2,2,1,1,1,0,54,540195,2015
2,2,2,2,1,1,2,3,1,1,0,54,540196,2015
2,2,2,2,2,2,2,4,1,1,0,54,540197,2015
2,2,2,2,2,2,2,4,2,1,0,54,540198,2015
2,2,2,2,2,2,1,1,2,1,0,54,540199,2015
2,2,2,2,1,1,2,4,2,1,0,54,540200,2015
2,2,2,2,2,2,2,4,2,1,0,54,540201,2015
2,1,2,1,1,2,2,1,1,1,0,54,540202,2015
2,2,2,2,2,2,2,4,1,1,0,54,540203,2015
2,1,2,1,1,2,2,1,1,1,0,54,540204,2015
2,2,2,2,2,2,2,1,2,1,0,54,540205,2015
2,2,2,2,2,2,2,4,1,1,0,54,540206,2015
2,2,2,2,2,2,2,4,1,1,0,54,540207,2015
2,2,2,2,2,2,2,1,1,1,0,54,540208,2015
2,2,2,2,2,2,2,1,1,3,0,54,540209,2015
2,2,2,2,2,2,2,1,2,1,0,54,540210,2015
2,2,2,2,2,2,2,1,1,3,0,54,540211,2015
2,2,2,2,2,2,1,1,2,1,0,54,540212,2015
1,1,1,1,1,2,2,1,1,1,0,54,540213,2015
1,1,1,1,1,2,2,1,2,1,0,54,540214,2015
1,1,1,1,1,2,2,3,2,2,0,54,540215,2015
2,2,2,2,2,2,1,1,1,1,0,54,540216,2015
2,2,2,2,2,2,2,1,1,1,0,54,540217,2015
2,2,2,2,1,1,2,4,1,1,0,54,540218,2015
2,2,2,2,2,2,2,4,2,1,0,54,540219,2015
2,2,2,2,2,2,2,4,1,1,0,54,540220,2015
2,2,2,2,2,2,2,4,2,1,0,54,540221,2015
2,2,2,2,2,2,1,1,2,1,0,54,540222,2015
2,2,2,2,2,2,2,4,1,1,0,54,540223,2015
2,2,2,2,2,2,2,1,1,1,0,54,540224,2015
2,2,2,2,1,1,2,1,1,1,0,54,540225,2015
2,2,2,2,2,2,2,1,1,1,0,54,540226,2015
2,1,2,1,1,2,2,1,1,1,0,54,540227,2015
2,2,2,2,1,1,2,4,2,1,0,54,540228,2015
2,2,2,2,2,2,2,1,1,1,0,54,540229,2015
2,2,2,2,2,2,1,1,2,1,0,54,540230,2015
2,2,2,2,2,2,2,4,1,1,0,54,540231,2015
2,2,2,2,2,2,2,4,1,1,0,54,540232,2015
2,2,2,2,1,1,2,4,1,1,0,54,540233,2015
2,2,2,2,2,2,2,1,2,1,0,54,540234,2015
2,2,2,2,2,2,2,4,1,1,0,54,540235,2015
2,2,2,2,1,1,2,4,1,1,0,54,540236,2015
2,2,2,2,2,2,1,4,2,1,0,54,540237,2015
1,1,1,1,1,2,2,4,1,1,0,54,540238,2015
2,2,2,2,2,2,1,4,1,1,0,54,540239,2015
2,2,2,2,2,2,2,4,1,1,0,54,540240,2015
2,2,2,2,2,2,2,4,1,1,0,54,540241,2015
2,2,2,2,2,2,1,4,1,1,0,54,540242,2015
2,2,2,2,2,2,2,1,1,1,0,54,540243,2015
2,2,2,2,2,2,1,1,1,2,0,54,540244,2015
2,2,2,2,1,1,2,1,1,1,0,54,540245,2015
2,2,2,2,2,2,1,1,1,3,0,54,540246,2015
2,2,2,2,2,2,2,1,1,1,0,54,540247,2015
2,2,2,2,2,2,1,1,2,1,0,54,540248,2015
2,2,2,2,1,1,2,1,1,1,0,54,540249,2015
2,2,2,2,2,2,2,4,1,1,0,55,550001,2015
2,2,2,2,2,2,2,1,2,1,0,55,550002,2015
2,2,2,2,2,2,2,1,1,1,0,55,550003,2015
2,2,2,2,2,2,2,3,1,1,0,55,550004,2015
2,2,2,2,1,1,1,1,1,1,0,55,550005,2015
2,2,2,2,2,2,2,4,1,1,0,55,550006,2015
2,2,2,2,2,2,1,4,1,1,0,55,550007,2015
2,2,2,2,2,2,2,3,1,1,0,55,550008,2015
1,1,1,1,1,2,2,1,1,2,0,55,550009,2015
2,2,2,2,2,2,1,1,2,1,0,55,550010,2015
2,2,2,2,2,2,2,1,1,1,0,55,550011,2015
2,2,2,2,1,1,2,1,2,1,0,55,550012,2015
2,2,2,2,2,2,2,4,1,1,0,55,550013,2015
2,2,2,2,2,2,2,4,1,1,0,55,550014,2015
2,2,2,2,2,2,1,4,1,1,0,55,550015,2015
2,2,2,2,2,2,2,1,2,1,0,55,550016,2015
2,2,2,2,2,2,2,1,1,1,0,55,550017,2015
2,2,2,2,2,2,2,1,1,1,0,55,550018,2015
2,2,2,2,2,2,2,1,1,2,0,55,550019,2015
2,2,2,2,2,2,2,4,1,1,0,55,550020,2015
2,2,2,2,2,2,2,1,2,1,0,55,550021,2015
2,2,2,2,1,1,2,4,2,1,0,55,550022,2015
2,2,2,2,2,2,2,1,1,2,0,55,550023,2015
2,2,2,2,2,2,2,4,3,1,0,55,550024,2015
2,2,2,2,2,2,1,4,1,1,0,55,550025,2015
2,2,2,2,1,1,2,1,1,1,0,55,550026,2015
2,2,2,2,2,2,2,1,1,1,0,55,550027,2015
2,2,2,2,2,2,2,1,1,1,0,55,550028,2015
1,1,1,1,1,2,2,4,1,1,0,55,550029,2015
2,2,2,2,2,2,2,4,1,1,0,55,550030,2015
2,2,2,2,2,2,1,1,1,2,0,55,550031,2015
2,2,2,2,1,1,2,1,2,1,0,55,550032,2015
2,2,2,2,2,2,1,1,1,1,0,55,550033,2015
2,2,2,2,2,2,1,1,1,1,0,55,550034,2015
2,2,2,2,1,1,1,1,1,3,0,55,550035,2015
1,1,1,1,1,2,2,4,1,1,0,55,550036,2015
2,2,2,2,2,2,1,1,1,1,0,55,550037,2015
1,1,1,1,1,2,1,1,2,2,0,55,550039,2015
2,2,2,2,2,2,1,1,1,1,0,55,550040,2015
2,2,2,2,1,1,2,1,2,1,0,55,550041,2015
1,1,1,1,1,2,2,4,1,1,0,55,550043,2015
2,2,2,2,2,2,2,1,1,1,0,55,550044,2015
2,2,2,2,2,2,2,1,1,1,0,55,550045,2015
2,2,2,2,2,2,1,1,1,1,0,55,550046,2015
2,2,2,2,2,2,2,1,2,1,1,55,550047,2015
2,2,2,2,1,1,2,1,2,1,0,55,550048,2015
2,2,2,2,2,2,2,4,2,1,0,55,550049,2015
2,2,2,2,2,2,2,4,1,1,0,55,550050,2015
2,2,2,2,1,1,2,4,1,1,0,55,550051,2015
2,2,2,2,2,2,2,4,2,1,0,55,550052,2015
2,2,2,2,2,2,1,1,1,1,0,55,550053,2015
1,1,1,1,1,2,2,4,1,1,0,55,550054,2015
2,2,2,2,2,2,2,4,2,1,0,55,550055,2015
2,2,2,2,1,1,2,1,1,1,0,55,550056,2015
2,2,2,2,2,2,2,4,1,1,0,55,550057,2015
2,2,2,2,2,2,2,1,2,1,0,55,550058,2015
2,2,2,2,2,2,2,4,1,1,0,55,550059,2015
1,1,1,1,1,2,1,1,1,1,0,55,550060,2015
2,2,2,2,2,2,2,4,1,1,0,55,550061,2015
2,2,2,2,2,2,2,4,2,1,0,55,550062,2015
2,2,2,2,2,2,2,4,1,1,0,55,550063,2015
2,2,2,2,1,1,2,4,1,1,0,55,550064,2015
2,2,2,2,2,2,2,3,2,1,0,55,550065,2015
2,2,2,2,2,2,2,4,1,1,0,55,550066,2015
2,2,2,2,2,2,2,1,1,1,0,55,550067,2015
2,2,2,2,2,2,2,4,1,1,0,55,550068,2015
2,2,2,2,2,2,1,1,1,1,0,55,550069,2015
2,2,2,2,2,2,2,4,1,1,0,55,550070,2015
2,2,2,2,1,1,2,4,2,1,0,55,550071,2015
2,2,2,2,1,1,2,4,2,1,0,55,550072,2015
2,2,2,2,2,2,2,4,1,1,0,55,550073,2015
2,2,2,2,2,2,2,3,2,1,0,55,550074,2015
2,2,2,2,1,1,2,4,2,1,0,55,550075,2015
2,2,2,2,2,2,2,1,1,1,0,55,550076,2015
2,2,2,2,2,2,1,4,2,1,0,55,550077,2015
1,1,1,1,1,2,2,1,2,1,0,55,550078,2015
2,2,2,2,2,2,2,1,2,1,0,55,550079,2015
2,2,2,2,2,2,2,4,1,1,0,55,550080,2015
2,2,2,2,2,2,2,1,2,1,0,55,550081,2015
1,1,1,1,1,2,2,1,1,1,0,55,550082,2015
1,1,1,1,1,2,2,1,2,2,0,55,550083,2015
2,2,2,2,2,2,2,1,2,1,0,55,550084,2015
1,1,1,1,1,2,2,1,1,1,1,55,550085,2015
2,2,2,2,2,2,1,1,2,2,0,55,550086,2015
2,2,2,2,2,2,1,1,1,1,0,55,550087,2015
2,2,2,2,2,2,1,4,1,1,0,55,550088,2015
2,2,2,2,2,2,2,1,1,1,0,55,550089,2015
1,1,1,1,1,2,2,1,2,1,0,55,550090,2015
2,2,2,2,2,2,1,1,2,1,0,55,550091,2015
2,2,2,2,2,2,1,4,1,1,0,55,550092,2015
2,2,2,2,2,2,2,3,2,1,0,55,550093,2015
2,2,2,2,2,2,2,4,1,1,0,55,550094,2015
2,2,2,2,2,2,2,1,1,1,0,55,550095,2015
2,2,2,2,2,2,2,4,1,1,0,55,550096,2015
2,2,2,2,1,1,2,1,1,1,0,55,550097,2015
2,2,2,2,2,2,2,4,2,1,0,55,550098,2015
2,2,2,2,2,2,2,1,2,1,0,55,550099,2015
2,2,2,2,2,2,2,4,1,1,0,55,550100,2015
2,2,2,2,2,2,2,4,1,1,0,55,550101,2015
2,2,2,2,1,1,2,4,1,1,0,55,550102,2015
2,2,2,2,2,2,2,4,1,1,0,55,550103,2015
1,1,1,1,1,2,2,1,1,1,0,55,550104,2015
2,2,2,2,1,1,1,1,2,1,0,55,550105,2015
2,2,2,2,2,2,2,1,2,1,0,55,550106,2015
2,2,2,2,2,2,2,1,2,1,0,55,550107,2015
2,2,2,2,2,2,2,1,1,1,0,55,550108,2015
1,1,1,1,1,2,2,1,1,1,0,55,550109,2015
2,2,2,2,1,1,2,1,1,1,0,55,550110,2015
2,2,2,2,2,2,2,4,1,1,0,55,550111,2015
1,1,1,1,1,2,2,1,2,1,0,55,550112,2015
2,2,2,2,2,2,2,1,2,1,0,55,550113,2015
2,2,2,2,2,2,2,4,1,1,0,55,550114,2015
2,2,2,2,2,2,1,1,1,1,0,55,550115,2015
2,2,2,2,2,2,2,4,2,2,0,55,550116,2015
2,2,2,2,2,2,2,4,2,1,0,55,550117,2015
2,2,2,2,2,2,2,4,2,1,0,55,550118,2015
2,2,2,2,2,2,2,1,1,1,0,55,550119,2015
2,2,2,2,1,1,2,1,1,1,0,55,550120,2015
1,1,1,1,1,2,2,1,2,1,0,55,550121,2015
2,2,2,2,1,1,2,1,1,1,0,55,550122,2015
2,2,2,2,1,1,2,1,2,1,0,55,550123,2015
2,1,2,1,1,2,2,4,2,1,0,55,550124,2015
2,2,2,2,2,2,2,2,2,2,0,55,550125,2015
2,1,2,1,1,2,1,1,1,1,0,55,550126,2015
2,2,2,2,2,2,2,4,2,1,0,55,550127,2015
1,1,1,1,1,2,2,4,2,1,0,55,550128,2015
2,1,2,1,1,2,2,4,2,1,0,55,550129,2015
2,2,2,2,2,2,2,4,2,1,0,55,550130,2015
2,2,2,2,2,2,2,1,1,1,0,55,550131,2015
2,2,2,2,2,2,2,1,2,1,0,55,550132,2015
1,1,1,1,1,2,2,4,2,1,0,55,550133,2015
2,2,2,2,1,1,1,1,2,1,0,55,550134,2015
2,2,2,2,2,2,1,1,2,1,0,55,550135,2015
2,2,2,2,2,2,2,1,2,1,0,55,550136,2015
2,2,2,2,2,2,2,1,2,1,0,55,550137,2015
2,2,2,2,2,2,1,4,1,1,0,55,550138,2015
2,1,2,1,1,1,2,1,2,1,0,55,550139,2015
2,2,2,2,2,2,2,1,2,1,0,55,550140,2015
2,2,2,2,2,2,2,4,1,1,0,55,550141,2015
2,1,2,1,1,2,2,4,1,1,0,55,550142,2015
2,2,2,2,2,2,2,1,1,1,0,55,550143,2015
2,2,2,2,2,2,2,4,2,1,0,55,550144,2015
2,2,2,2,2,2,2,4,1,1,0,55,550145,2015
2,2,2,2,2,2,2,4,1,1,0,55,550146,2015
2,2,2,2,1,1,2,1,1,1,0,55,550147,2015
2,2,2,2,2,2,1,1,2,1,0,55,550148,2015
2,2,2,2,2,2,1,4,1,1,0,55,550149,2015
2,2,2,2,2,2,2,4,1,1,0,55,550150,2015
2,2,2,2,2,2,1,1,1,1,0,55,550151,2015
2,2,2,2,2,2,2,1,2,1,0,55,550152,2015
2,2,2,2,2,2,1,1,2,1,0,55,550153,2015
2,2,2,2,2,2,1,1,1,2,0,55,550154,2015
2,2,2,2,2,2,2,4,1,2,0,55,550155,2015
2,2,2,2,2,2,1,4,1,1,0,55,550156,2015
2,2,2,2,2,2,2,1,1,1,0,55,550157,2015
2,2,2,2,2,2,2,1,1,1,0,55,550158,2015
2,2,2,2,2,2,1,1,1,1,0,55,550159,2015
2,2,2,2,2,2,2,4,1,1,0,55,550160,2015
2,2,2,2,2,2,2,1,2,1,0,55,550161,2015
2,2,2,2,1,1,2,1,2,1,0,55,550163,2015
2,2,2,2,2,2,1,1,1,1,0,55,550164,2015
2,2,2,2,2,2,2,1,2,1,0,55,550165,2015
2,2,2,2,2,2,2,1,2,2,0,55,550166,2015
2,2,2,2,2,2,1,1,1,1,0,55,550167,2015
2,2,2,2,2,2,1,1,1,1,0,55,550168,2015
2,2,2,2,2,2,2,4,1,1,0,55,550169,2015
2,2,2,2,2,2,1,1,1,1,0,55,550170,2015
2,2,2,2,2,2,2,4,1,1,0,55,550171,2015
2,2,2,2,2,2,2,1,2,1,0,55,550172,2015
2,2,2,2,2,2,2,1,1,1,0,55,550173,2015
2,2,2,2,2,2,1,1,2,1,0,55,550174,2015
2,2,2,2,2,2,2,1,2,1,0,55,550175,2015
2,2,2,2,2,2,1,4,1,1,0,55,550176,2015
2,2,2,2,2,2,2,4,2,1,0,55,550177,2015
2,2,2,2,1,1,1,1,1,1,0,55,550178,2015
2,2,2,2,1,1,2,1,2,1,0,55,550179,2015
2,2,2,2,1,1,2,1,1,1,0,55,550180,2015
1,1,1,1,1,2,1,1,2,3,0,55,550182,2015
2,2,2,2,2,2,1,1,2,1,0,55,550183,2015
2,2,2,2,2,2,2,4,2,1,0,55,550184,2015
1,1,1,1,1,2,2,1,1,1,0,55,550185,2015
2,2,2,2,2,2,2,4,1,1,0,55,550186,2015
2,2,2,2,1,1,2,4,2,1,0,55,550187,2015
2,2,2,2,2,2,2,1,2,1,0,55,550188,2015
2,2,2,2,1,1,2,1,2,1,0,55,550189,2015
2,2,2,2,2,2,2,4,2,1,0,55,550190,2015
2,2,2,2,2,2,1,1,1,1,0,55,550191,2015
2,2,2,2,2,2,2,1,1,1,0,55,550192,2015
2,1,2,1,1,2,2,2,2,2,0,55,550193,2015
2,2,2,2,2,2,1,2,2,1,0,55,550194,2015
1,1,1,1,1,2,2,4,1,1,0,55,550195,2015
2,2,2,2,2,2,1,1,1,1,0,55,550196,2015
2,2,2,2,1,1,1,1,1,1,0,55,550197,2015
2,2,2,2,2,2,1,1,1,1,0,55,550198,2015
2,2,2,2,2,2,1,1,2,1,0,55,550199,2015
2,2,2,2,2,2,1,1,2,1,0,55,550200,2015
2,2,2,2,2,2,2,4,2,1,0,55,550201,2015
2,2,2,2,2,2,1,1,1,1,0,55,550202,2015
2,2,2,2,2,2,2,1,2,1,0,55,550203,2015
2,2,2,2,2,2,1,1,1,1,0,55,550204,2015
2,2,2,2,2,2,2,1,2,1,0,55,550205,2015
2,2,2,2,1,1,2,1,1,1,0,55,550206,2015
2,2,2,2,2,2,2,4,1,1,0,55,550207,2015
2,2,2,2,2,2,2,4,1,1,0,55,550208,2015
2,2,2,2,2,2,2,4,1,1,0,55,550209,2015
2,2,2,2,2,2,2,1,1,1,0,55,550210,2015
2,2,2,2,2,2,1,1,1,1,0,55,550211,2015
2,2,2,2,2,2,2,1,1,2,0,55,550212,2015
2,2,2,2,2,2,2,1,2,2,0,55,550213,2015
2,2,2,2,2,2,1,1,1,1,0,55,550214,2015
2,2,2,2,2,2,1,4,1,1,0,55,550215,2015
2,2,2,2,2,2,2,1,1,1,0,55,550216,2015
2,2,2,2,2,2,1,1,1,1,0,55,550217,2015
2,2,2,2,2,2,2,4,1,1,0,55,550218,2015
2,2,2,2,2,2,2,4,1,1,0,55,550219,2015
2,1,2,1,1,2,1,1,2,1,0,55,550220,2015
2,2,2,2,2,2,2,1,2,1,1,55,550221,2015
2,2,2,2,1,1,2,3,2,1,0,55,550222,2015
2,2,2,2,2,2,1,4,1,1,0,55,550223,2015
2,2,2,2,2,2,2,2,1,1,0,55,550224,2015
2,2,2,2,2,2,2,1,2,1,0,55,550225,2015
2,2,2,2,2,2,2,1,2,1,0,55,550226,2015
1,1,1,1,1,2,2,1,1,1,0,55,550227,2015
1,1,1,1,1,2,2,1,1,1,0,55,550228,2015
1,1,1,1,1,2,2,4,1,1,0,55,550229,2015
2,2,2,2,2,2,1,1,1,1,0,55,550230,2015
2,2,2,2,2,2,2,4,2,1,0,55,550231,2015
2,2,2,2,2,2,2,4,1,1,0,55,550232,2015
2,2,2,2,2,2,2,4,1,1,0,55,550233,2015
2,2,2,2,2,2,2,1,1,1,0,55,550234,2015
2,2,2,2,2,2,2,1,1,1,0,55,550235,2015
2,2,2,2,2,2,2,1,1,1,0,55,550236,2015
2,2,2,2,1,1,2,1,2,1,0,55,550237,2015
2,2,2,2,2,2,2,1,2,1,0,55,550238,2015
2,1,2,1,1,2,2,1,1,1,0,55,550239,2015
2,2,2,2,2,2,2,1,1,1,0,55,550240,2015
2,2,2,2,2,2,2,1,2,1,0,55,550241,2015
2,2,2,2,2,2,1,1,1,1,0,55,550242,2015
2,2,2,2,2,2,2,4,2,1,0,55,550243,2015
2,2,2,2,2,2,2,4,1,1,0,55,550244,2015
1,1,1,1,1,2,2,1,2,1,0,55,550245,2015
2,2,2,2,2,2,2,1,1,1,0,55,550246,2015
2,2,2,2,2,2,2,1,1,1,0,55,550247,2015
2,2,2,2,2,2,2,4,1,1,0,55,550248,2015
2,2,2,2,2,2,2,4,2,1,0,55,550249,2015
2,2,2,2,2,2,2,1,2,1,0,55,550250,2015
2,2,2,2,2,2,2,4,1,2,0,55,550251,2015
2,2,2,2,1,1,1,1,1,1,0,55,550252,2015
2,2,2,2,2,2,2,3,1,1,0,55,550253,2015
2,2,2,2,2,2,2,4,2,1,0,55,550254,2015
2,2,2,2,2,2,2,1,1,1,0,55,550255,2015
2,2,2,2,2,2,1,1,1,1,0,55,550256,2015
2,2,2,2,2,2,2,1,2,1,0,55,550257,2015
2,2,2,2,2,2,2,4,2,1,0,55,550258,2015
2,2,2,2,2,2,2,1,1,1,0,55,550259,2015
2,2,2,2,2,2,2,1,2,2,0,55,550260,2015
2,2,2,2,2,2,2,1,2,1,0,55,550261,2015
2,2,2,2,1,1,2,1,1,2,0,55,550262,2015
2,2,2,2,2,2,2,1,1,1,0,55,550263,2015
2,2,2,2,1,1,2,4,1,1,0,55,550264,2015
2,2,2,2,1,1,2,4,2,1,0,55,550265,2015
2,2,2,2,2,2,1,1,1,1,0,55,550266,2015
2,2,2,2,2,2,2,4,1,1,0,55,550267,2015
2,2,2,2,2,2,2,4,1,1,0,55,550268,2015
1,1,1,1,1,2,2,1,1,1,0,55,550269,2015
2,2,2,2,2,2,1,1,2,1,0,55,550270,2015
2,2,2,2,2,2,2,4,1,1,0,55,550271,2015
1,1,1,1,1,2,2,1,1,1,0,55,550272,2015
2,2,2,2,2,2,1,4,2,1,0,55,550273,2015
2,2,2,2,2,2,2,4,1,1,0,55,550274,2015
2,2,2,2,2,2,1,1,1,1,0,55,550275,2015
2,2,2,2,1,1,2,2,1,2,0,55,550276,2015
2,2,2,2,2,2,1,1,1,1,0,55,550277,2015
2,2,2,2,2,2,2,4,2,1,0,55,550278,2015
2,2,2,2,2,2,2,1,1,1,0,55,550279,2015
1,1,1,1,1,2,2,1,1,1,0,55,550280,2015
1,1,1,1,1,2,2,1,1,1,0,55,550281,2015
2,2,2,2,2,2,2,1,1,2,0,55,550282,2015
1,1,1,1,1,2,2,4,1,1,0,55,550283,2015
1,1,1,1,1,2,2,1,2,1,0,55,550284,2015
2,2,2,2,2,2,2,4,1,1,0,55,550285,2015
2,2,2,2,2,2,2,4,1,1,0,55,550286,2015
2,2,2,2,2,2,2,4,1,1,0,55,550287,2015
2,2,2,2,2,2,1,1,1,1,0,55,550288,2015
1,1,1,1,1,2,2,4,2,1,0,55,550289,2015
2,2,2,2,2,2,2,1,2,1,0,55,550290,2015
2,2,2,2,1,1,2,1,2,1,0,55,550291,2015
1,1,1,1,1,2,2,4,1,2,0,55,550292,2015
2,1,2,1,1,2,2,1,1,1,0,55,550293,2015
2,2,2,2,2,2,1,1,1,1,0,55,550294,2015
2,2,2,2,2,2,2,1,2,1,0,55,550295,2015
2,2,2,2,2,2,1,4,1,1,0,55,550296,2015
1,1,1,1,1,2,1,1,2,1,0,55,550297,2015
2,2,2,2,2,2,1,1,1,1,0,55,550298,2015
2,2,2,2,2,2,2,4,1,1,0,55,550299,2015
2,2,2,2,2,2,1,1,1,1,0,55,550300,2015
2,2,2,2,2,2,2,4,1,1,0,55,550301,2015
1,1,1,1,1,2,2,4,1,1,0,55,550302,2015
2,2,2,2,2,2,2,1,1,2,1,55,550303,2015
2,2,2,2,2,2,2,4,2,1,0,55,550304,2015
2,2,2,2,2,2,2,4,1,1,0,55,550305,2015
2,2,2,2,2,2,2,4,2,1,0,55,550306,2015
2,2,2,2,2,2,1,1,1,1,0,55,550308,2015
2,2,2,2,1,1,2,1,2,1,0,55,550309,2015
2,2,2,2,2,2,1,4,2,1,0,55,550310,2015
2,2,2,2,2,2,1,1,2,1,0,55,550311,2015
2,2,2,2,2,2,2,4,1,1,0,55,550312,2015
2,2,2,2,2,2,2,1,1,2,0,55,550313,2015
2,2,2,2,2,2,2,1,2,1,0,55,550314,2015
2,2,2,2,2,2,2,1,1,1,0,55,550315,2015
2,2,2,2,2,2,2,4,2,2,0,55,550316,2015
2,2,2,2,2,2,1,1,1,1,0,55,550317,2015
2,2,2,2,2,2,2,1,1,1,0,55,550318,2015
2,2,2,2,2,2,2,1,2,1,0,55,550319,2015
2,2,2,2,1,1,2,1,1,1,0,55,550320,2015
2,2,2,2,2,2,2,1,2,1,0,55,550321,2015
2,1,2,1,1,2,1,1,1,1,0,55,550322,2015
2,2,2,2,2,2,2,1,1,1,0,55,550323,2015
2,2,2,2,2,2,2,4,1,1,0,55,550324,2015
2,2,2,2,2,2,2,4,1,1,0,55,550325,2015
2,2,2,2,2,2,2,4,1,1,0,55,550326,2015
2,2,2,2,2,2,2,4,1,1,0,55,550327,2015
2,2,2,2,2,2,2,4,1,1,0,55,550328,2015
2,2,2,2,2,2,1,4,1,1,0,55,550329,2015
2,2,2,2,2,2,2,4,2,1,0,55,550330,2015
