A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420195,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,0,42,Pennsylvania,420196,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,42,Pennsylvania,420197,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420198,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420199,2019
2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420200,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420201,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420202,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420203,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420204,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420205,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420206,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420207,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420208,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420209,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420210,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,0,42,Pennsylvania,420211,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,42,Pennsylvania,420212,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420213,2019
2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420214,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420215,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420216,2019
1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420217,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420218,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,0,42,Pennsylvania,420219,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420220,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420221,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420222,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420223,2019
1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420224,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,42,Pennsylvania,420225,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420226,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,0,42,Pennsylvania,420227,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420228,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420229,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,0,42,Pennsylvania,420230,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420231,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420232,2019
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420233,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420234,2019
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420235,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420236,2019
3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420237,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420238,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420239,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420240,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420241,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420242,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420243,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420244,2019
2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420245,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420246,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420247,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420248,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420249,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420250,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,0,42,Pennsylvania,420251,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420252,2019
3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420253,2019
3,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420254,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420255,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420256,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420257,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420258,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420259,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420260,2019
2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420261,2019
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420262,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420263,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420264,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420265,2019
2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420266,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420267,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,42,Pennsylvania,420268,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,42,Pennsylvania,420269,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420270,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420271,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420272,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420273,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420274,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420275,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0,42,Pennsylvania,420276,2019
1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,0,42,Pennsylvania,420277,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420278,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420279,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420280,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420281,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420282,2019
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420283,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420284,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420285,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,0,42,Pennsylvania,420286,2019
2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420287,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0,42,Pennsylvania,420288,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420289,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420290,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420291,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420292,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,0,42,Pennsylvania,420293,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420294,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420295,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,42,Pennsylvania,420296,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420297,2019
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420298,2019
1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420299,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420300,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420301,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420302,2019
2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,3,0,42,Pennsylvania,420303,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420304,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420305,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,0,42,Pennsylvania,420306,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420307,2019
2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420308,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420309,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,0,42,Pennsylvania,420310,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420311,2019
1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420312,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420313,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,42,Pennsylvania,420314,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420315,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420316,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,42,Pennsylvania,420317,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420318,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420319,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420320,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420321,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420322,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,42,Pennsylvania,420323,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420324,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420325,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420326,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420327,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420328,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420329,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420330,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420331,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420332,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,42,Pennsylvania,420333,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420334,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420335,2019
2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420336,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420337,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420338,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420339,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420340,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,0,42,Pennsylvania,420341,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420342,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420343,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420344,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420345,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420346,2019
2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420347,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420348,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420349,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420350,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420351,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420352,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420353,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420354,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420355,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,42,Pennsylvania,420356,2019
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420357,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,42,Pennsylvania,420358,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420359,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420360,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420361,2019
1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420362,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420363,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,0,42,Pennsylvania,420364,2019
2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420365,2019
2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420366,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420367,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420368,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420369,2019
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420370,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420371,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,42,Pennsylvania,420372,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420373,2019
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420374,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420375,2019
3,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420376,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420377,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420378,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420379,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420380,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420381,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,42,Pennsylvania,420382,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420383,2019
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420384,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420385,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420386,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420387,2019
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420388,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420389,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420390,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420391,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420392,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420393,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420394,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420395,2019
2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420396,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420397,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420398,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420399,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420400,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420401,2019
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,6,1,0,42,Pennsylvania,420402,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,1,0,42,Pennsylvania,420403,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,42,Pennsylvania,420404,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420405,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420406,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420407,2019
1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,0,42,Pennsylvania,420408,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420409,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420410,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420411,2019
3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420412,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420413,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420414,2019
3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420415,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420416,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,42,Pennsylvania,420417,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420418,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420419,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420420,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420421,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420422,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420423,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420424,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,42,Pennsylvania,420425,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420426,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420427,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420428,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420429,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420430,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420431,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420432,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420433,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420434,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420435,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420436,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420437,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420438,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420439,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420440,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420441,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420442,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420443,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,0,42,Pennsylvania,420444,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420445,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,42,Pennsylvania,420446,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420447,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,42,Pennsylvania,420448,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420449,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420450,2019
2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,0,42,Pennsylvania,420451,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420452,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420453,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420454,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420455,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,42,Pennsylvania,420456,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,42,Pennsylvania,420457,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,42,Pennsylvania,420458,2019
2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,0,42,Pennsylvania,420459,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,42,Pennsylvania,420460,2019
